time,ch3_clamp_diode
-0.00819072,5.96046e-10
-0.00818752,0.02
-0.00818432,5.96046e-10
-0.00818112,5.96046e-10
-0.00817792,0.02
-0.00817472,0.02
-0.00817152,0.02
-0.00816832,5.96046e-10
-0.00816512,5.96046e-10
-0.00816192,0.02
-0.00815872,0.02
-0.00815552,0.02
-0.00815232,5.96046e-10
-0.00814912,5.96046e-10
-0.00814592,5.96046e-10
-0.00814272,5.96046e-10
-0.00813952,0.02
-0.00813632,5.96046e-10
-0.00813312,5.96046e-10
-0.00812992,5.96046e-10
-0.00812672,5.96046e-10
-0.00812352,0.02
-0.00812032,5.96046e-10
-0.00811712,0.02
-0.00811392,0.02
-0.00811072,0.02
-0.00810752,5.96046e-10
-0.00810432,0.02
-0.00810112,5.96046e-10
-0.00809792,0.02
-0.00809472,5.96046e-10
-0.00809152,5.96046e-10
-0.00808832,0.02
-0.00808512,0.02
-0.00808192,0.02
-0.00807872,5.96046e-10
-0.00807552,0.02
-0.00807232,5.96046e-10
-0.00806912,5.96046e-10
-0.00806592,5.96046e-10
-0.00806272,0.02
-0.00805952,0.02
-0.00805632,0.02
-0.00805312,5.96046e-10
-0.00804992,0.02
-0.00804672,5.96046e-10
-0.00804352,5.96046e-10
-0.00804032,0.02
-0.00803712,5.96046e-10
-0.00803392,0.02
-0.00803072,0.02
-0.00802752,0.02
-0.00802432,0.02
-0.00802112,0.02
-0.00801792,5.96046e-10
-0.00801472,0.02
-0.00801152,5.96046e-10
-0.00800832,0.02
-0.00800512,5.96046e-10
-0.00800192,0.02
-0.00799872,0.02
-0.00799552,5.96046e-10
-0.00799232,5.96046e-10
-0.00798912,0.02
-0.00798592,5.96046e-10
-0.00798272,5.96046e-10
-0.00797952,0.02
-0.00797632,5.96046e-10
-0.00797312,5.96046e-10
-0.00796992,0.02
-0.00796672,5.96046e-10
-0.00796352,0.02
-0.00796032,0.02
-0.00795712,0.02
-0.00795392,0.02
-0.00795072,0.02
-0.00794752,0.02
-0.00794432,5.96046e-10
-0.00794112,5.96046e-10
-0.00793792,5.96046e-10
-0.00793472,5.96046e-10
-0.00793152,5.96046e-10
-0.00792832,0.02
-0.00792512,5.96046e-10
-0.00792192,5.96046e-10
-0.00791872,0.02
-0.00791552,5.96046e-10
-0.00791232,5.96046e-10
-0.00790912,0.02
-0.00790592,5.96046e-10
-0.00790272,5.96046e-10
-0.00789952,0.02
-0.00789632,0.02
-0.00789312,5.96046e-10
-0.00788992,5.96046e-10
-0.00788672,5.96046e-10
-0.00788352,0.02
-0.00788032,5.96046e-10
-0.00787712,0.02
-0.00787392,0.02
-0.00787072,0.02
-0.00786752,0.02
-0.00786432,0.02
-0.00786112,5.96046e-10
-0.00785792,0.02
-0.00785472,0.02
-0.00785152,0.02
-0.00784832,0.02
-0.00784512,0.02
-0.00784192,5.96046e-10
-0.00783872,5.96046e-10
-0.00783552,0.02
-0.00783232,5.96046e-10
-0.00782912,5.96046e-10
-0.00782592,5.96046e-10
-0.00782272,5.96046e-10
-0.00781952,5.96046e-10
-0.00781632,0.02
-0.00781312,0.02
-0.00780992,0.02
-0.00780672,0.02
-0.00780352,0.02
-0.00780032,0.02
-0.00779712,0.02
-0.00779392,5.96046e-10
-0.00779072,0.02
-0.00778752,5.96046e-10
-0.00778432,5.96046e-10
-0.00778112,0.02
-0.00777792,5.96046e-10
-0.00777472,5.96046e-10
-0.00777152,5.96046e-10
-0.00776832,0.02
-0.00776512,0.02
-0.00776192,0.02
-0.00775872,0.02
-0.00775552,0.02
-0.00775232,5.96046e-10
-0.00774912,0.02
-0.00774592,5.96046e-10
-0.00774272,0.02
-0.00773952,0.02
-0.00773632,5.96046e-10
-0.00773312,5.96046e-10
-0.00772992,5.96046e-10
-0.00772672,5.96046e-10
-0.00772352,0.02
-0.00772032,5.96046e-10
-0.00771712,5.96046e-10
-0.00771392,0.04
-0.00771072,0.02
-0.00770752,5.96046e-10
-0.00770432,5.96046e-10
-0.00770112,0.02
-0.00769792,0.02
-0.00769472,0.02
-0.00769152,0.02
-0.00768832,0.02
-0.00768512,0.02
-0.00768192,5.96046e-10
-0.00767872,5.96046e-10
-0.00767552,5.96046e-10
-0.00767232,-0.02
-0.00766912,0.02
-0.00766592,5.96046e-10
-0.00766272,5.96046e-10
-0.00765952,0.02
-0.00765632,0.02
-0.00765312,0.02
-0.00764992,5.96046e-10
-0.00764672,0.02
-0.00764352,0.02
-0.00764032,5.96046e-10
-0.00763712,0.02
-0.00763392,0.02
-0.00763072,0.02
-0.00762752,0.02
-0.00762432,0.02
-0.00762112,5.96046e-10
-0.00761792,0.02
-0.00761472,0.02
-0.00761152,5.96046e-10
-0.00760832,5.96046e-10
-0.00760512,5.96046e-10
-0.00760192,5.96046e-10
-0.00759872,0.02
-0.00759552,0.02
-0.00759232,5.96046e-10
-0.00758912,0.02
-0.00758592,0.02
-0.00758272,0.02
-0.00757952,0.02
-0.00757632,0.02
-0.00757312,5.96046e-10
-0.00756992,5.96046e-10
-0.00756672,0.02
-0.00756352,5.96046e-10
-0.00756032,0.02
-0.00755712,0.02
-0.00755392,0.02
-0.00755072,0.02
-0.00754752,0.02
-0.00754432,0.02
-0.00754112,5.96046e-10
-0.00753792,5.96046e-10
-0.00753472,5.96046e-10
-0.00753152,0.02
-0.00752832,5.96046e-10
-0.00752512,0.02
-0.00752192,0.02
-0.00751872,0.02
-0.00751552,0.02
-0.00751232,5.96046e-10
-0.00750912,0.02
-0.00750592,0.02
-0.00750272,0.02
-0.00749952,5.96046e-10
-0.00749632,0.02
-0.00749312,0.02
-0.00748992,5.96046e-10
-0.00748672,0.02
-0.00748352,5.96046e-10
-0.00748032,0.02
-0.00747712,5.96046e-10
-0.00747392,5.96046e-10
-0.00747072,5.96046e-10
-0.00746752,0.02
-0.00746432,0.02
-0.00746112,0.02
-0.00745792,5.96046e-10
-0.00745472,5.96046e-10
-0.00745152,5.96046e-10
-0.00744832,5.96046e-10
-0.00744512,0.02
-0.00744192,5.96046e-10
-0.00743872,-0.02
-0.00743552,5.96046e-10
-0.00743232,0.02
-0.00742912,5.96046e-10
-0.00742592,5.96046e-10
-0.00742272,5.96046e-10
-0.00741952,0.02
-0.00741632,5.96046e-10
-0.00741312,0.02
-0.00740992,0.02
-0.00740672,5.96046e-10
-0.00740352,5.96046e-10
-0.00740032,5.96046e-10
-0.00739712,0.02
-0.00739392,5.96046e-10
-0.00739072,5.96046e-10
-0.00738752,5.96046e-10
-0.00738432,5.96046e-10
-0.00738112,0.02
-0.00737792,0.02
-0.00737472,5.96046e-10
-0.00737152,5.96046e-10
-0.00736832,0.02
-0.00736512,0.02
-0.00736192,5.96046e-10
-0.00735872,0.02
-0.00735552,0.02
-0.00735232,0.02
-0.00734912,5.96046e-10
-0.00734592,0.02
-0.00734272,5.96046e-10
-0.00733952,5.96046e-10
-0.00733632,0.02
-0.00733312,5.96046e-10
-0.00732992,5.96046e-10
-0.00732672,5.96046e-10
-0.00732352,0.02
-0.00732032,5.96046e-10
-0.00731712,5.96046e-10
-0.00731392,5.96046e-10
-0.00731072,5.96046e-10
-0.00730752,0.02
-0.00730432,5.96046e-10
-0.00730112,5.96046e-10
-0.00729792,0.02
-0.00729472,5.96046e-10
-0.00729152,0.02
-0.00728832,5.96046e-10
-0.00728512,5.96046e-10
-0.00728192,5.96046e-10
-0.00727872,0.02
-0.00727552,0.02
-0.00727232,0.02
-0.00726912,0.02
-0.00726592,0.02
-0.00726272,0.02
-0.00725952,5.96046e-10
-0.00725632,0.02
-0.00725312,0.02
-0.00724992,5.96046e-10
-0.00724672,0.02
-0.00724352,5.96046e-10
-0.00724032,0.02
-0.00723712,5.96046e-10
-0.00723392,0.02
-0.00723072,5.96046e-10
-0.00722752,0.02
-0.00722432,5.96046e-10
-0.00722112,5.96046e-10
-0.00721792,5.96046e-10
-0.00721472,5.96046e-10
-0.00721152,5.96046e-10
-0.00720832,5.96046e-10
-0.00720512,0.02
-0.00720192,5.96046e-10
-0.00719872,5.96046e-10
-0.00719552,0.02
-0.00719232,0.02
-0.00718912,0.02
-0.00718592,5.96046e-10
-0.00718272,0.02
-0.00717952,0.02
-0.00717632,5.96046e-10
-0.00717312,0.02
-0.00716992,5.96046e-10
-0.00716672,5.96046e-10
-0.00716352,5.96046e-10
-0.00716032,5.96046e-10
-0.00715712,5.96046e-10
-0.00715392,0.02
-0.00715072,5.96046e-10
-0.00714752,0.02
-0.00714432,5.96046e-10
-0.00714112,5.96046e-10
-0.00713792,0.02
-0.00713472,5.96046e-10
-0.00713152,5.96046e-10
-0.00712832,0.02
-0.00712512,0.02
-0.00712192,0.02
-0.00711872,5.96046e-10
-0.00711552,5.96046e-10
-0.00711232,0.02
-0.00710912,5.96046e-10
-0.00710592,5.96046e-10
-0.00710272,5.96046e-10
-0.00709952,0.02
-0.00709632,5.96046e-10
-0.00709312,5.96046e-10
-0.00708992,0.02
-0.00708672,5.96046e-10
-0.00708352,5.96046e-10
-0.00708032,0.02
-0.00707712,0.02
-0.00707392,0.02
-0.00707072,5.96046e-10
-0.00706752,5.96046e-10
-0.00706432,5.96046e-10
-0.00706112,5.96046e-10
-0.00705792,5.96046e-10
-0.00705472,5.96046e-10
-0.00705152,5.96046e-10
-0.00704832,0.02
-0.00704512,5.96046e-10
-0.00704192,5.96046e-10
-0.00703872,0.02
-0.00703552,5.96046e-10
-0.00703232,0.02
-0.00702912,5.96046e-10
-0.00702592,0.04
-0.00702272,5.96046e-10
-0.00701952,5.96046e-10
-0.00701632,0.02
-0.00701312,5.96046e-10
-0.00700992,0.02
-0.00700672,0.02
-0.00700352,0.02
-0.00700032,0.02
-0.00699712,0.02
-0.00699392,0.02
-0.00699072,0.02
-0.00698752,5.96046e-10
-0.00698432,5.96046e-10
-0.00698112,0.02
-0.00697792,0.02
-0.00697472,0.02
-0.00697152,0.02
-0.00696832,5.96046e-10
-0.00696512,0.02
-0.00696192,0.02
-0.00695872,0.02
-0.00695552,0.02
-0.00695232,0.02
-0.00694912,0.02
-0.00694592,5.96046e-10
-0.00694272,0.02
-0.00693952,5.96046e-10
-0.00693632,0.02
-0.00693312,0.02
-0.00692992,0.02
-0.00692672,0.02
-0.00692352,-0.02
-0.00692032,5.96046e-10
-0.00691712,0.02
-0.00691392,5.96046e-10
-0.00691072,5.96046e-10
-0.00690752,5.96046e-10
-0.00690432,0.02
-0.00690112,0.02
-0.00689792,0.02
-0.00689472,5.96046e-10
-0.00689152,5.96046e-10
-0.00688832,5.96046e-10
-0.00688512,0.02
-0.00688192,5.96046e-10
-0.00687872,0.02
-0.00687552,5.96046e-10
-0.00687232,0.02
-0.00686912,0.02
-0.00686592,5.96046e-10
-0.00686272,5.96046e-10
-0.00685952,0.02
-0.00685632,0.02
-0.00685312,5.96046e-10
-0.00684992,0.02
-0.00684672,0.02
-0.00684352,5.96046e-10
-0.00684032,0.02
-0.00683712,0.02
-0.00683392,0.02
-0.00683072,5.96046e-10
-0.00682752,5.96046e-10
-0.00682432,5.96046e-10
-0.00682112,0.02
-0.00681792,0.02
-0.00681472,5.96046e-10
-0.00681152,0.02
-0.00680832,0.02
-0.00680512,0.02
-0.00680192,0.02
-0.00679872,0.02
-0.00679552,0.02
-0.00679232,0.02
-0.00678912,5.96046e-10
-0.00678592,0.02
-0.00678272,5.96046e-10
-0.00677952,5.96046e-10
-0.00677632,5.96046e-10
-0.00677312,5.96046e-10
-0.00676992,0.02
-0.00676672,0.02
-0.00676352,0.02
-0.00676032,5.96046e-10
-0.00675712,0.02
-0.00675392,5.96046e-10
-0.00675072,0.02
-0.00674752,0.02
-0.00674432,0.02
-0.00674112,0.02
-0.00673792,0.02
-0.00673472,0.02
-0.00673152,5.96046e-10
-0.00672832,5.96046e-10
-0.00672512,5.96046e-10
-0.00672192,5.96046e-10
-0.00671872,5.96046e-10
-0.00671552,5.96046e-10
-0.00671232,0.02
-0.00670912,5.96046e-10
-0.00670592,5.96046e-10
-0.00670272,5.96046e-10
-0.00669952,0.02
-0.00669632,0.02
-0.00669312,5.96046e-10
-0.00668992,5.96046e-10
-0.00668672,0.02
-0.00668352,0.02
-0.00668032,0.02
-0.00667712,5.96046e-10
-0.00667392,5.96046e-10
-0.00667072,5.96046e-10
-0.00666752,0.02
-0.00666432,5.96046e-10
-0.00666112,5.96046e-10
-0.00665792,0.02
-0.00665472,0.02
-0.00665152,0.02
-0.00664832,0.02
-0.00664512,5.96046e-10
-0.00664192,0.02
-0.00663872,5.96046e-10
-0.00663552,5.96046e-10
-0.00663232,0.02
-0.00662912,5.96046e-10
-0.00662592,0.02
-0.00662272,0.02
-0.00661952,5.96046e-10
-0.00661632,0.02
-0.00661312,0.02
-0.00660992,0.02
-0.00660672,5.96046e-10
-0.00660352,5.96046e-10
-0.00660032,0.02
-0.00659712,0.02
-0.00659392,5.96046e-10
-0.00659072,0.02
-0.00658752,0.02
-0.00658432,0.02
-0.00658112,5.96046e-10
-0.00657792,0.02
-0.00657472,5.96046e-10
-0.00657152,5.96046e-10
-0.00656832,5.96046e-10
-0.00656512,5.96046e-10
-0.00656192,5.96046e-10
-0.00655872,5.96046e-10
-0.00655552,0.02
-0.00655232,0.02
-0.00654912,0.02
-0.00654592,0.02
-0.00654272,0.02
-0.00653952,5.96046e-10
-0.00653632,0.02
-0.00653312,0.02
-0.00652992,5.96046e-10
-0.00652672,5.96046e-10
-0.00652352,5.96046e-10
-0.00652032,0.02
-0.00651712,5.96046e-10
-0.00651392,5.96046e-10
-0.00651072,5.96046e-10
-0.00650752,0.02
-0.00650432,0.02
-0.00650112,0.02
-0.00649792,0.02
-0.00649472,0.02
-0.00649152,5.96046e-10
-0.00648832,5.96046e-10
-0.00648512,0.02
-0.00648192,5.96046e-10
-0.00647872,0.02
-0.00647552,0.02
-0.00647232,5.96046e-10
-0.00646912,0.02
-0.00646592,5.96046e-10
-0.00646272,5.96046e-10
-0.00645952,0.02
-0.00645632,0.02
-0.00645312,0.02
-0.00644992,0.02
-0.00644672,0.02
-0.00644352,5.96046e-10
-0.00644032,0.02
-0.00643712,0.02
-0.00643392,0.02
-0.00643072,5.96046e-10
-0.00642752,5.96046e-10
-0.00642432,5.96046e-10
-0.00642112,0.02
-0.00641792,0.02
-0.00641472,5.96046e-10
-0.00641152,5.96046e-10
-0.00640832,0.02
-0.00640512,0.02
-0.00640192,5.96046e-10
-0.00639872,0.02
-0.00639552,0.02
-0.00639232,5.96046e-10
-0.00638912,0.02
-0.00638592,0.02
-0.00638272,5.96046e-10
-0.00637952,0.02
-0.00637632,5.96046e-10
-0.00637312,5.96046e-10
-0.00636992,0.02
-0.00636672,0.02
-0.00636352,0.02
-0.00636032,5.96046e-10
-0.00635712,0.02
-0.00635392,5.96046e-10
-0.00635072,0.02
-0.00634752,5.96046e-10
-0.00634432,0.02
-0.00634112,5.96046e-10
-0.00633792,5.96046e-10
-0.00633472,0.02
-0.00633152,0.02
-0.00632832,5.96046e-10
-0.00632512,5.96046e-10
-0.00632192,5.96046e-10
-0.00631872,5.96046e-10
-0.00631552,0.02
-0.00631232,5.96046e-10
-0.00630912,5.96046e-10
-0.00630592,0.02
-0.00630272,0.02
-0.00629952,0.02
-0.00629632,5.96046e-10
-0.00629312,0.02
-0.00628992,0.02
-0.00628672,0.02
-0.00628352,0.02
-0.00628032,0.02
-0.00627712,5.96046e-10
-0.00627392,0.02
-0.00627072,0.02
-0.00626752,5.96046e-10
-0.00626432,0.02
-0.00626112,0.02
-0.00625792,5.96046e-10
-0.00625472,5.96046e-10
-0.00625152,0.02
-0.00624832,0.02
-0.00624512,0.02
-0.00624192,5.96046e-10
-0.00623872,5.96046e-10
-0.00623552,5.96046e-10
-0.00623232,0.02
-0.00622912,5.96046e-10
-0.00622592,0.02
-0.00622272,5.96046e-10
-0.00621952,0.02
-0.00621632,0.02
-0.00621312,5.96046e-10
-0.00620992,5.96046e-10
-0.00620672,0.02
-0.00620352,5.96046e-10
-0.00620032,0.02
-0.00619712,0.02
-0.00619392,0.02
-0.00619072,0.02
-0.00618752,0.04
-0.00618432,0.02
-0.00618112,0.02
-0.00617792,5.96046e-10
-0.00617472,0.02
-0.00617152,5.96046e-10
-0.00616832,5.96046e-10
-0.00616512,0.02
-0.00616192,0.02
-0.00615872,5.96046e-10
-0.00615552,0.02
-0.00615232,5.96046e-10
-0.00614912,0.02
-0.00614592,5.96046e-10
-0.00614272,5.96046e-10
-0.00613952,5.96046e-10
-0.00613632,5.96046e-10
-0.00613312,5.96046e-10
-0.00612992,5.96046e-10
-0.00612672,5.96046e-10
-0.00612352,0.02
-0.00612032,0.02
-0.00611712,0.02
-0.00611392,0.02
-0.00611072,0.02
-0.00610752,5.96046e-10
-0.00610432,5.96046e-10
-0.00610112,0.02
-0.00609792,5.96046e-10
-0.00609472,0.02
-0.00609152,5.96046e-10
-0.00608832,5.96046e-10
-0.00608512,5.96046e-10
-0.00608192,0.02
-0.00607872,0.02
-0.00607552,5.96046e-10
-0.00607232,0.02
-0.00606912,5.96046e-10
-0.00606592,0.02
-0.00606272,5.96046e-10
-0.00605952,5.96046e-10
-0.00605632,5.96046e-10
-0.00605312,0.02
-0.00604992,5.96046e-10
-0.00604672,0.02
-0.00604352,5.96046e-10
-0.00604032,5.96046e-10
-0.00603712,5.96046e-10
-0.00603392,0.02
-0.00603072,0.02
-0.00602752,5.96046e-10
-0.00602432,0.02
-0.00602112,0.02
-0.00601792,0.02
-0.00601472,0.02
-0.00601152,0.02
-0.00600832,5.96046e-10
-0.00600512,5.96046e-10
-0.00600192,0.02
-0.00599872,5.96046e-10
-0.00599552,5.96046e-10
-0.00599232,0.02
-0.00598912,0.02
-0.00598592,0.02
-0.00598272,5.96046e-10
-0.00597952,0.02
-0.00597632,5.96046e-10
-0.00597312,5.96046e-10
-0.00596992,0.02
-0.00596672,0.02
-0.00596352,5.96046e-10
-0.00596032,5.96046e-10
-0.00595712,0.02
-0.00595392,0.02
-0.00595072,0.02
-0.00594752,5.96046e-10
-0.00594432,5.96046e-10
-0.00594112,0.02
-0.00593792,5.96046e-10
-0.00593472,0.02
-0.00593152,5.96046e-10
-0.00592832,0.02
-0.00592512,0.02
-0.00592192,0.02
-0.00591872,0.02
-0.00591552,0.02
-0.00591232,0.02
-0.00590912,0.02
-0.00590592,0.02
-0.00590272,5.96046e-10
-0.00589952,0.02
-0.00589632,0.02
-0.00589312,5.96046e-10
-0.00588992,0.02
-0.00588672,0.02
-0.00588352,5.96046e-10
-0.00588032,0.02
-0.00587712,5.96046e-10
-0.00587392,5.96046e-10
-0.00587072,0.02
-0.00586752,0.02
-0.00586432,0.02
-0.00586112,0.02
-0.00585792,0.02
-0.00585472,5.96046e-10
-0.00585152,0.02
-0.00584832,5.96046e-10
-0.00584512,0.02
-0.00584192,0.02
-0.00583872,0.02
-0.00583552,0.02
-0.00583232,0.02
-0.00582912,5.96046e-10
-0.00582592,5.96046e-10
-0.00582272,5.96046e-10
-0.00581952,0.02
-0.00581632,5.96046e-10
-0.00581312,0.02
-0.00580992,0.02
-0.00580672,5.96046e-10
-0.00580352,5.96046e-10
-0.00580032,0.02
-0.00579712,0.02
-0.00579392,0.02
-0.00579072,0.02
-0.00578752,0.02
-0.00578432,0.02
-0.00578112,5.96046e-10
-0.00577792,5.96046e-10
-0.00577472,5.96046e-10
-0.00577152,0.02
-0.00576832,0.02
-0.00576512,0.02
-0.00576192,5.96046e-10
-0.00575872,5.96046e-10
-0.00575552,0.02
-0.00575232,5.96046e-10
-0.00574912,5.96046e-10
-0.00574592,0.02
-0.00574272,0.02
-0.00573952,0.02
-0.00573632,0.02
-0.00573312,5.96046e-10
-0.00572992,5.96046e-10
-0.00572672,5.96046e-10
-0.00572352,5.96046e-10
-0.00572032,0.02
-0.00571712,0.02
-0.00571392,0.02
-0.00571072,5.96046e-10
-0.00570752,-0.02
-0.00570432,5.96046e-10
-0.00570112,5.96046e-10
-0.00569792,0.02
-0.00569472,0.02
-0.00569152,0.02
-0.00568832,5.96046e-10
-0.00568512,5.96046e-10
-0.00568192,0.02
-0.00567872,5.96046e-10
-0.00567552,0.02
-0.00567232,0.02
-0.00566912,0.02
-0.00566592,5.96046e-10
-0.00566272,5.96046e-10
-0.00565952,0.02
-0.00565632,0.02
-0.00565312,5.96046e-10
-0.00564992,0.02
-0.00564672,5.96046e-10
-0.00564352,0.02
-0.00564032,5.96046e-10
-0.00563712,0.02
-0.00563392,5.96046e-10
-0.00563072,0.02
-0.00562752,5.96046e-10
-0.00562432,5.96046e-10
-0.00562112,0.02
-0.00561792,0.02
-0.00561472,0.02
-0.00561152,5.96046e-10
-0.00560832,0.02
-0.00560512,0.02
-0.00560192,0.02
-0.00559872,5.96046e-10
-0.00559552,5.96046e-10
-0.00559232,0.02
-0.00558912,5.96046e-10
-0.00558592,5.96046e-10
-0.00558272,0.02
-0.00557952,5.96046e-10
-0.00557632,0.02
-0.00557312,0.02
-0.00556992,5.96046e-10
-0.00556672,5.96046e-10
-0.00556352,0.02
-0.00556032,0.02
-0.00555712,5.96046e-10
-0.00555392,0.02
-0.00555072,0.02
-0.00554752,0.02
-0.00554432,0.02
-0.00554112,5.96046e-10
-0.00553792,0.02
-0.00553472,0.02
-0.00553152,0.02
-0.00552832,0.02
-0.00552512,0.02
-0.00552192,0.02
-0.00551872,5.96046e-10
-0.00551552,0.02
-0.00551232,5.96046e-10
-0.00550912,5.96046e-10
-0.00550592,0.02
-0.00550272,5.96046e-10
-0.00549952,5.96046e-10
-0.00549632,0.02
-0.00549312,5.96046e-10
-0.00548992,5.96046e-10
-0.00548672,0.02
-0.00548352,0.02
-0.00548032,5.96046e-10
-0.00547712,0.02
-0.00547392,0.02
-0.00547072,0.02
-0.00546752,0.02
-0.00546432,0.02
-0.00546112,5.96046e-10
-0.00545792,5.96046e-10
-0.00545472,5.96046e-10
-0.00545152,5.96046e-10
-0.00544832,0.02
-0.00544512,0.02
-0.00544192,0.02
-0.00543872,5.96046e-10
-0.00543552,0.02
-0.00543232,5.96046e-10
-0.00542912,0.02
-0.00542592,-0.02
-0.00542272,0.02
-0.00541952,0.02
-0.00541632,0.02
-0.00541312,5.96046e-10
-0.00540992,5.96046e-10
-0.00540672,5.96046e-10
-0.00540352,0.02
-0.00540032,0.02
-0.00539712,0.02
-0.00539392,0.02
-0.00539072,0.02
-0.00538752,0.02
-0.00538432,5.96046e-10
-0.00538112,5.96046e-10
-0.00537792,0.02
-0.00537472,0.02
-0.00537152,5.96046e-10
-0.00536832,5.96046e-10
-0.00536512,0.02
-0.00536192,0.02
-0.00535872,0.02
-0.00535552,0.02
-0.00535232,0.02
-0.00534912,0.02
-0.00534592,0.02
-0.00534272,0.02
-0.00533952,0.02
-0.00533632,0.02
-0.00533312,5.96046e-10
-0.00532992,0.02
-0.00532672,5.96046e-10
-0.00532352,5.96046e-10
-0.00532032,5.96046e-10
-0.00531712,0.02
-0.00531392,0.02
-0.00531072,5.96046e-10
-0.00530752,0.02
-0.00530432,0.02
-0.00530112,0.02
-0.00529792,5.96046e-10
-0.00529472,0.02
-0.00529152,0.02
-0.00528832,0.02
-0.00528512,5.96046e-10
-0.00528192,0.02
-0.00527872,0.02
-0.00527552,0.02
-0.00527232,5.96046e-10
-0.00526912,5.96046e-10
-0.00526592,0.02
-0.00526272,0.02
-0.00525952,0.02
-0.00525632,5.96046e-10
-0.00525312,5.96046e-10
-0.00524992,5.96046e-10
-0.00524672,0.02
-0.00524352,5.96046e-10
-0.00524032,0.02
-0.00523712,0.02
-0.00523392,0.02
-0.00523072,0.02
-0.00522752,0.02
-0.00522432,0.02
-0.00522112,0.02
-0.00521792,5.96046e-10
-0.00521472,0.02
-0.00521152,0.02
-0.00520832,0.02
-0.00520512,5.96046e-10
-0.00520192,5.96046e-10
-0.00519872,5.96046e-10
-0.00519552,5.96046e-10
-0.00519232,0.02
-0.00518912,5.96046e-10
-0.00518592,5.96046e-10
-0.00518272,0.02
-0.00517952,5.96046e-10
-0.00517632,5.96046e-10
-0.00517312,5.96046e-10
-0.00516992,0.02
-0.00516672,0.02
-0.00516352,5.96046e-10
-0.00516032,5.96046e-10
-0.00515712,0.02
-0.00515392,0.02
-0.00515072,0.02
-0.00514752,0.02
-0.00514432,0.02
-0.00514112,5.96046e-10
-0.00513792,0.02
-0.00513472,0.02
-0.00513152,5.96046e-10
-0.00512832,5.96046e-10
-0.00512512,0.02
-0.00512192,0.02
-0.00511872,5.96046e-10
-0.00511552,0.02
-0.00511232,0.02
-0.00510912,0.02
-0.00510592,0.02
-0.00510272,0.02
-0.00509952,0.02
-0.00509632,5.96046e-10
-0.00509312,0.02
-0.00508992,5.96046e-10
-0.00508672,5.96046e-10
-0.00508352,5.96046e-10
-0.00508032,5.96046e-10
-0.00507712,0.02
-0.00507392,0.02
-0.00507072,0.02
-0.00506752,0.02
-0.00506432,5.96046e-10
-0.00506112,0.02
-0.00505792,5.96046e-10
-0.00505472,5.96046e-10
-0.00505152,0.02
-0.00504832,0.02
-0.00504512,0.02
-0.00504192,5.96046e-10
-0.00503872,0.02
-0.00503552,5.96046e-10
-0.00503232,0.02
-0.00502912,5.96046e-10
-0.00502592,0.02
-0.00502272,0.02
-0.00501952,0.02
-0.00501632,0.04
-0.00501312,0.02
-0.00500992,0.02
-0.00500672,0.02
-0.00500352,0.02
-0.00500032,5.96046e-10
-0.00499712,5.96046e-10
-0.00499392,0.02
-0.00499072,0.02
-0.00498752,0.02
-0.00498432,5.96046e-10
-0.00498112,0.02
-0.00497792,0.02
-0.00497472,0.02
-0.00497152,0.02
-0.00496832,0.02
-0.00496512,0.02
-0.00496192,0.02
-0.00495872,0.02
-0.00495552,5.96046e-10
-0.00495232,5.96046e-10
-0.00494912,5.96046e-10
-0.00494592,5.96046e-10
-0.00494272,0.02
-0.00493952,0.02
-0.00493632,5.96046e-10
-0.00493312,0.02
-0.00492992,0.02
-0.00492672,0.02
-0.00492352,0.02
-0.00492032,5.96046e-10
-0.00491712,0.02
-0.00491392,0.02
-0.00491072,5.96046e-10
-0.00490752,5.96046e-10
-0.00490432,5.96046e-10
-0.00490112,0.02
-0.00489792,5.96046e-10
-0.00489472,0.02
-0.00489152,0.02
-0.00488832,0.02
-0.00488512,5.96046e-10
-0.00488192,5.96046e-10
-0.00487872,0.02
-0.00487552,5.96046e-10
-0.00487232,5.96046e-10
-0.00486912,0.02
-0.00486592,5.96046e-10
-0.00486272,0.02
-0.00485952,0.02
-0.00485632,0.02
-0.00485312,5.96046e-10
-0.00484992,5.96046e-10
-0.00484672,5.96046e-10
-0.00484352,0.02
-0.00484032,5.96046e-10
-0.00483712,0.02
-0.00483392,0.02
-0.00483072,0.02
-0.00482752,0.02
-0.00482432,5.96046e-10
-0.00482112,0.02
-0.00481792,0.02
-0.00481472,0.02
-0.00481152,5.96046e-10
-0.00480832,0.02
-0.00480512,0.02
-0.00480192,5.96046e-10
-0.00479872,0.02
-0.00479552,0.02
-0.00479232,5.96046e-10
-0.00478912,0.02
-0.00478592,0.02
-0.00478272,0.02
-0.00477952,5.96046e-10
-0.00477632,0.02
-0.00477312,0.02
-0.00476992,0.02
-0.00476672,0.02
-0.00476352,0.02
-0.00476032,0.02
-0.00475712,5.96046e-10
-0.00475392,0.02
-0.00475072,5.96046e-10
-0.00474752,0.02
-0.00474432,0.02
-0.00474112,5.96046e-10
-0.00473792,0.02
-0.00473472,0.02
-0.00473152,5.96046e-10
-0.00472832,0.02
-0.00472512,0.02
-0.00472192,0.02
-0.00471872,5.96046e-10
-0.00471552,0.02
-0.00471232,5.96046e-10
-0.00470912,5.96046e-10
-0.00470592,0.02
-0.00470272,5.96046e-10
-0.00469952,0.02
-0.00469632,5.96046e-10
-0.00469312,0.02
-0.00468992,0.02
-0.00468672,5.96046e-10
